frame,track_id,display_track_id,class_id,conf,x1,y1,x2,y2,x_m,y_m,team_id,homography_ok,kp_used,inlier_ratio,reproj_err,detector_ran,homography_state,ball_interpolated,pass_id,pass_role,pass_phase,departure_time,arrival_time,duration_s,outcome,notes,ball_source
6,9,9,2,0.936582088470459,1544.1436767578125,500.9700012207031,1587.239501953125,588.7426147460938,4052.63623046875,3469.54150390625,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
6,10,10,2,0.9137082099914552,500.0359191894531,463.9212036132813,528.4284057617188,549.9281616210938,1359.306396484375,4167.625,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
6,11,11,2,0.6941288709640503,1301.3065185546875,515.71435546875,1351.041748046875,588.691162109375,3495.101806640625,3711.7841796875,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
6,14,14,2,0.9254662990570068,991.7604370117188,444.35888671875,1029.3033447265625,522.7175903320312,2321.548095703125,3364.7998046875,0,True,11,1.0,0.0,1,ok,0,,,,,,,,,
6,15,15,2,0.9285755157470704,1273.3193359375,397.9129333496094,1300.370361328125,470.2154846191406,2636.904052734375,2383.571044921875,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
6,16,16,2,0.9263824224472046,787.4683227539062,451.9996643066406,819.6235961914062,547.0874633789062,2008.6944580078125,3842.336181640625,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
6,2001,1,3,0.6814852952957153,812.6296997070312,501.2716369628906,840.8467407226562,604.1047973632812,2464.916748046875,4336.8525390625,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
7,-1,-1,0,1.0,1326.2461874203243,535.7864157922913,1359.2461874203243,568.7864157922913,,,-1,True,11,1.0,0.0,1,ok,1,,,,,,,,,spline
7,2,2,1,0.9235900044441224,1434.9012451171875,436.53900146484375,1459.1754150390625,521.362548828125,3457.016845703125,2864.5078125,1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
7,1,1,2,0.9359409809112548,1335.8427734375,543.2142333984375,1375.210205078125,633.3031616210938,3817.08154296875,4102.8896484375,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
7,3,3,2,0.9224160313606262,880.27490234375,569.3240356445312,917.0966186523438,662.793701171875,2982.050537109375,4744.22216796875,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
7,4,4,2,0.9213907122612,1159.19873046875,653.7378540039062,1196.660400390625,767.11279296875,3994.96337890625,5206.9931640625,-1,True,11,1.0,0.0,1,ok,0,,,,,,,,,
